45.84,45.92,46.32,47.13,48.30,49.31,50.58,52.36,54.59,57.03,59.53,61.11,62.10,62.86,62.23,60.46,58.14,55.59,53.10,50.26,45.89,40.12,33.49,29.53,26.95,24.98,23.05,21.09,19.74,18.84,18.23,17.61,17.07,16.43,15.73,15.04,14.34,13.62,12.69,11.48,10.10,9.77,9.57,9.35,9.13,9.20,9.32,9.50,9.73,9.90,10.32,10.63,10.72,10.63,10.49,10.33,10.23,10.23,10.34,11.41,12.84,14.31,15.77,17.21,18.60,19.92,21.14,22.61,24.41,26.23,27.87,29.43,31.60,34.07,36.67,39.21,41.61,44.01,46.37,48.70,51.25,53.91,56.57,59.30,62.55,66.06,69.49,72.83,76.22,79.61,83.37,87.34,91.38,95.65,99.36,103.15,107.18,111.25,114.94,118.86,123.69,130.09,138.85,146.06,153.01,160.42,168.35,176.79,183.30,188.70,195.49,203.86,210.01,214.52,217.76,216.90,214.40,210.97,206.78,201.55,198.68,196.40,194.59,193.39,193.81,194.07,193.84,193.07,192.35,191.60,191.15,191.01,191.11,190.80,189.74,187.72,184.71,181.84,176.07,169.42,163.12,158.68,155.63,152.61,149.48,146.34,144.00,143.10,142.95,143.00,142.84,144.51,147.80,152.10,156.26,160.49,164.78,168.81,172.26,174.48,176.16,177.42,178.07,177.18,174.61,170.78,165.89,160.22,157.76,157.85,160.89,166.41,170.49,170.50,168.95,166.64,163.93,161.65,162.69,165.31,167.69,171.36,175.14,178.85,182.43,185.88,189.48,193.35,197.47,201.75,206.91,211.85,216.68,221.68,228.25,234.61,239.90,244.12,247.82,250.04,250.09,248.05,244.16,238.68,232.71,227.26,222.46,217.24,211.28,205.11,200.16,198.36,197.57,197.54,198.02,198.72,198.83,196.77,193.77,190.08,185.40,180.84,177.56,175.02,172.51,169.30,165.92,162.48,158.95,154.83,150.93,148.44,148.03,150.32,152.09,153.86,155.62,157.38,159.10,160.69,162.52,164.66,167.11,169.25,171.41,173.08,173.71,173.71,174.24,174.36,173.89,174.16,175.15,175.57,175.16,173.99
42.15,42.00,42.47,43.46,44.81,45.99,47.24,48.75,50.51,52.39,54.73,57.13,59.47,61.52,61.57,60.36,58.34,55.85,53.47,50.94,46.68,40.92,34.41,30.09,27.43,25.40,23.27,20.94,19.40,18.29,17.46,16.84,16.25,15.60,14.90,14.21,13.51,12.82,12.03,11.10,9.98,9.67,9.45,9.22,8.99,9.02,9.16,9.36,9.54,9.70,9.96,10.13,10.17,10.14,10.08,10.01,9.97,9.97,10.00,10.82,12.09,13.63,15.27,16.92,18.52,20.05,21.47,22.89,24.72,26.50,27.90,29.31,31.45,33.93,36.53,39.03,41.31,43.60,45.89,48.17,50.63,53.34,56.14,59.00,62.20,65.59,68.68,71.61,74.83,78.75,82.72,86.75,90.91,95.55,99.81,104.06,108.31,112.24,115.89,120.03,125.23,132.02,140.38,147.50,154.64,162.32,169.92,177.40,183.67,189.56,197.06,205.28,210.78,214.35,216.52,214.44,211.17,206.89,202.09,197.92,195.06,192.64,190.61,189.03,188.38,187.47,186.40,185.34,184.76,184.62,185.33,186.58,187.51,187.20,186.12,184.60,182.83,180.12,176.13,171.18,165.56,159.87,156.42,152.69,148.74,145.06,141.78,139.94,139.22,139.24,139.22,141.52,145.48,150.32,154.76,159.02,163.05,166.83,170.18,171.54,172.56,173.44,173.91,172.85,169.90,166.00,161.71,157.67,155.26,156.10,159.39,163.95,166.21,165.60,163.85,161.57,159.14,158.89,160.90,164.40,168.51,172.20,175.73,179.34,183.16,187.22,191.45,195.73,199.92,203.90,208.33,212.94,217.87,223.27,229.51,235.46,240.28,244.02,247.32,247.37,245.99,243.30,239.32,233.97,228.94,224.10,219.19,213.40,206.31,200.69,196.90,194.72,193.31,193.17,193.68,194.32,194.70,193.15,190.62,187.15,182.22,178.94,176.36,174.07,171.66,168.84,165.72,162.44,158.81,153.83,149.84,146.93,146.10,148.77,150.92,152.80,154.58,156.36,158.18,159.96,161.94,164.15,166.49,168.83,171.11,173.09,174.53,175.74,176.73,177.41,177.74,177.75,178.68,179.40,179.46,178.48
39.47,38.85,39.27,40.31,41.62,42.80,44.05,45.39,46.80,48.26,50.24,52.96,56.02,58.89,59.75,59.30,57.83,55.66,53.44,51.04,46.83,41.16,35.02,30.56,27.77,25.60,23.28,20.75,19.11,17.84,16.80,16.08,15.44,14.77,14.08,13.40,12.72,12.03,11.34,10.65,9.86,9.55,9.32,9.09,8.84,8.83,9.00,9.20,9.35,9.51,9.65,9.71,9.72,9.73,9.72,9.71,9.71,9.71,9.77,10.37,11.52,13.15,14.94,16.72,18.46,20.13,21.65,23.25,25.21,27.02,28.33,29.66,31.62,33.91,36.35,38.72,40.90,43.11,45.35,47.61,49.98,52.74,55.68,58.68,61.85,65.04,67.78,70.34,73.43,77.81,82.00,86.12,90.38,95.26,99.97,104.62,109.12,113.08,116.83,121.27,126.88,134.07,141.92,148.88,156.16,164.10,171.41,177.90,183.94,190.37,198.51,206.49,211.39,214.07,215.20,212.39,208.18,203.17,198.17,194.85,191.81,189.16,186.90,185.00,183.34,181.43,179.69,178.43,178.04,178.46,179.93,181.91,183.25,182.83,181.78,180.77,180.18,177.85,175.23,171.73,167.04,160.97,157.00,152.69,148.23,144.27,140.56,137.82,136.29,135.99,136.27,139.02,143.31,148.39,153.13,157.32,161.10,164.60,167.80,168.65,169.15,169.44,169.33,167.95,165.01,161.38,157.77,155.00,152.65,153.85,157.08,160.74,161.55,160.19,158.38,156.69,155.43,157.18,160.12,164.23,169.34,172.77,176.03,179.51,183.45,188.17,192.90,197.37,201.52,205.32,209.65,214.34,219.43,224.93,230.62,236.04,240.38,243.53,245.76,243.73,241.24,238.22,234.35,229.52,225.24,220.75,215.55,208.93,201.81,196.98,193.95,191.27,189.26,188.89,189.30,189.86,190.56,189.48,187.41,184.33,179.73,177.38,175.25,173.12,170.87,168.04,164.98,161.68,157.87,152.50,148.51,145.31,144.14,147.06,149.66,151.74,153.56,155.36,157.22,159.11,161.13,163.29,165.55,168.02,170.38,172.56,174.58,176.82,178.44,179.80,180.92,181.09,181.95,182.90,183.36,182.58
38.51,37.00,37.12,37.97,38.89,39.67,40.94,42.32,43.73,45.20,46.76,48.74,51.14,53.85,55.84,56.53,56.08,54.69,52.77,50.31,46.09,40.69,35.34,30.92,27.84,25.35,22.90,20.42,18.88,17.57,16.35,15.33,14.63,13.94,13.27,12.64,12.01,11.33,10.66,10.07,9.68,9.43,9.19,8.94,8.65,8.64,8.80,9.00,9.16,9.31,9.41,9.46,9.47,9.54,9.48,9.46,9.46,9.47,9.66,10.15,11.27,13.03,14.87,16.65,18.43,20.11,21.59,23.76,26.02,27.99,29.48,30.86,32.36,34.10,36.09,38.17,40.32,42.53,44.80,47.10,49.36,52.22,55.28,58.36,61.53,64.43,66.84,69.19,72.28,76.90,81.30,85.57,89.87,94.80,99.76,104.68,109.43,113.69,117.74,122.57,128.61,136.16,143.46,150.14,157.44,165.62,172.83,178.38,184.22,191.15,199.84,207.45,211.78,213.68,213.87,211.21,205.55,200.01,195.68,192.36,188.92,186.03,183.66,181.60,179.40,177.34,175.68,174.66,174.71,175.67,176.80,177.86,178.61,177.88,176.99,176.42,176.33,174.64,172.36,169.61,166.24,161.59,156.88,152.24,147.90,144.09,140.82,137.28,134.53,133.33,134.20,137.16,141.31,146.17,151.20,155.17,158.76,162.07,165.00,166.11,166.31,165.66,164.23,162.21,159.90,157.21,154.40,151.88,149.87,150.49,152.97,156.16,156.63,154.02,152.20,152.09,153.44,156.78,160.70,165.14,169.94,172.78,175.82,179.13,183.00,188.41,193.26,197.43,201.21,205.07,210.53,216.11,221.46,226.43,231.39,236.19,240.06,242.42,242.38,238.77,235.81,232.90,229.24,225.65,221.62,216.95,211.24,203.33,198.45,194.60,191.22,187.95,185.50,184.72,184.90,185.51,186.64,186.01,184.38,181.93,178.56,176.20,174.04,172.01,170.01,166.59,163.27,159.66,155.53,150.70,146.78,143.47,142.15,145.02,148.21,150.60,152.56,154.41,156.26,158.07,159.89,161.84,164.14,166.66,169.10,171.35,173.38,176.07,178.68,180.98,182.79,183.90,184.80,185.85,186.54,185.96
37.74,35.58,34.91,35.14,35.80,36.54,37.81,39.16,40.58,42.31,43.83,45.57,47.49,49.53,51.31,52.43,52.81,52.35,50.88,48.23,44.20,39.44,34.91,31.01,27.89,25.19,22.62,20.15,18.62,17.27,15.91,14.63,13.94,13.28,12.65,12.07,11.45,10.83,10.27,9.80,9.49,9.25,8.99,8.71,8.40,8.44,8.59,8.78,8.97,9.12,9.21,9.25,9.26,9.30,9.27,9.25,9.28,9.36,9.63,10.08,11.16,12.95,14.80,16.59,18.35,20.19,22.31,24.66,27.02,29.13,30.84,32.27,33.66,35.13,36.70,38.32,40.30,42.41,44.58,46.79,49.03,51.84,54.91,58.03,61.12,63.78,66.23,68.82,72.02,76.59,80.97,85.22,89.46,94.45,99.55,104.67,109.62,114.02,118.32,123.51,130.08,138.30,144.94,151.56,159.51,168.59,174.39,179.33,184.98,192.01,200.97,207.99,211.81,213.08,212.36,208.89,202.88,197.34,193.17,189.73,186.15,183.04,180.40,178.16,175.80,173.65,172.01,171.18,171.60,172.58,173.60,174.45,175.00,174.16,173.15,172.54,172.63,171.55,169.02,166.12,163.13,159.57,155.25,151.10,147.31,143.95,140.98,136.72,132.88,130.82,132.40,135.48,139.22,143.57,148.83,152.86,156.46,159.67,162.45,163.64,163.37,162.01,159.95,157.98,156.04,153.60,150.94,148.55,146.66,146.89,147.96,148.95,149.45,147.99,147.95,149.87,153.03,157.48,162.40,167.17,171.22,174.00,176.73,179.76,183.44,188.39,192.65,196.30,199.79,203.77,209.45,215.64,221.72,227.21,231.92,236.32,239.28,239.93,237.05,233.24,230.28,227.55,224.33,220.89,216.66,211.62,205.81,199.35,195.20,191.47,187.90,184.58,181.65,180.42,180.37,181.13,182.98,183.03,181.95,180.01,177.38,174.93,172.67,170.17,167.00,163.72,160.75,157.48,153.63,149.27,145.47,142.19,140.69,142.93,146.24,149.16,151.54,153.40,155.30,157.06,158.76,160.55,162.79,165.25,167.67,170.04,172.38,175.19,178.04,180.55,182.57,184.23,186.31,188.14,189.35,189.58
37.01,34.36,32.82,32.33,32.74,33.43,34.64,35.91,37.33,39.33,40.90,42.56,44.16,45.54,46.84,48.13,49.09,49.40,48.33,45.58,41.96,38.00,34.33,30.97,27.88,24.98,22.25,19.84,18.31,16.91,15.44,13.98,13.26,12.63,12.04,11.49,10.91,10.39,9.95,9.59,9.28,9.04,8.77,8.46,8.16,8.24,8.37,8.55,8.76,8.93,9.01,9.05,9.05,9.06,9.06,9.07,9.13,9.30,9.61,10.03,11.10,12.88,14.70,16.48,18.20,20.19,22.95,25.50,28.00,30.28,32.20,33.72,35.13,36.44,37.68,38.90,40.62,42.57,44.62,46.69,48.87,51.60,54.63,57.75,60.75,63.27,65.86,68.74,72.09,76.54,80.89,85.10,89.31,94.38,99.50,104.64,109.66,114.20,118.87,124.47,131.52,140.27,146.36,153.06,161.69,171.51,175.97,180.49,185.98,192.96,201.91,208.31,211.64,212.32,210.76,206.03,200.12,194.76,190.46,186.82,183.24,179.99,177.14,174.73,172.39,170.25,168.65,167.91,168.56,169.45,170.42,171.31,171.82,171.02,169.79,168.97,169.11,168.62,166.00,162.83,159.73,156.76,153.06,149.49,146.23,143.32,140.50,135.84,131.30,128.61,130.70,133.82,137.18,141.03,146.27,150.44,154.07,157.19,159.78,160.93,160.19,158.32,155.95,154.08,152.20,149.91,147.42,145.11,143.32,143.13,142.87,141.88,142.70,143.10,145.12,148.86,153.38,158.67,164.39,169.41,172.76,175.63,178.10,180.83,184.18,188.43,192.11,195.25,198.42,202.42,207.93,214.57,221.42,227.69,232.47,236.30,237.88,236.43,231.10,227.30,224.38,221.80,219.00,215.57,211.12,205.94,200.49,195.98,192.03,188.15,184.39,180.98,177.62,176.03,175.81,176.67,178.88,179.53,179.14,177.96,176.23,173.72,171.22,168.04,163.56,160.62,158.11,155.32,151.92,147.96,144.31,141.12,139.50,141.05,144.26,147.60,150.45,152.46,154.33,156.08,157.72,159.43,161.60,163.97,166.36,168.82,171.42,174.19,177.01,179.50,181.58,183.76,187.17,189.90,191.74,192.93
36.18,33.43,31.30,30.17,30.14,30.43,31.29,32.40,33.80,35.75,37.32,39.04,40.71,42.09,43.28,44.48,45.34,45.57,44.55,42.29,39.59,36.73,33.94,30.78,27.61,24.46,21.45,19.34,17.78,16.33,14.88,13.47,12.52,11.80,11.21,10.67,10.23,9.90,9.61,9.34,9.03,8.79,8.51,8.22,7.97,8.04,8.18,8.34,8.51,8.73,8.78,8.79,8.80,8.86,8.87,8.91,9.02,9.24,9.55,9.97,11.03,12.79,14.47,16.18,17.85,19.78,22.44,25.72,28.72,31.29,33.37,35.14,36.60,37.91,39.14,40.31,41.62,43.30,45.23,47.19,49.07,51.69,54.65,57.68,60.63,63.31,65.98,68.90,72.40,76.86,81.31,85.65,89.97,95.29,100.03,104.62,109.27,114.11,119.66,125.84,133.05,141.61,147.60,154.75,163.45,172.76,177.47,181.89,187.35,194.16,202.31,208.32,211.08,211.17,209.00,202.40,197.07,191.99,187.06,183.03,179.63,176.59,173.85,171.35,169.31,167.53,166.07,165.13,165.59,166.44,167.45,168.43,169.20,168.74,167.29,166.09,166.09,166.19,164.71,161.73,157.70,153.84,150.41,146.91,143.59,140.83,137.81,133.73,129.81,127.28,129.03,132.09,135.43,139.04,143.49,147.77,151.35,154.24,156.43,157.18,156.16,154.31,152.10,149.78,147.11,145.31,143.78,141.47,139.98,139.06,138.41,138.10,139.92,142.29,145.55,149.76,154.82,160.51,166.31,171.24,174.56,177.47,180.07,182.50,185.13,188.98,192.89,195.80,198.41,201.97,206.89,213.60,220.94,227.90,233.31,235.80,234.73,230.60,224.92,220.46,217.23,214.61,211.94,209.11,204.87,200.58,196.76,193.18,189.00,184.87,180.78,176.58,173.01,171.44,171.26,171.93,172.91,173.62,174.30,174.91,175.20,172.78,169.60,165.60,160.76,158.17,155.86,153.38,150.43,146.78,143.25,140.27,138.77,139.97,142.73,145.94,149.11,151.79,153.36,155.13,156.90,158.74,160.96,163.29,165.66,168.05,170.44,172.82,175.47,177.86,179.98,182.95,186.97,190.39,193.00,195.02
35.76,32.72,30.31,28.72,28.05,28.14,28.81,29.65,30.65,32.04,33.31,34.85,36.45,37.86,39.11,40.39,41.26,41.47,40.79,39.12,37.10,34.88,32.57,29.51,26.30,23.16,20.38,18.69,17.21,15.76,14.31,12.92,11.83,11.03,10.47,10.09,9.77,9.52,9.30,9.09,8.81,8.55,8.26,7.99,7.82,7.89,8.00,8.14,8.30,8.50,8.56,8.58,8.59,8.63,8.66,8.77,8.95,9.21,9.49,9.86,10.84,12.52,14.17,15.84,17.48,19.32,21.72,25.45,28.91,31.87,34.22,36.30,38.03,39.56,40.96,42.25,43.41,44.63,46.03,47.74,49.58,52.23,55.20,58.22,61.06,63.75,66.42,69.38,73.09,77.55,82.06,86.54,91.09,96.69,101.00,104.96,109.11,114.11,120.42,127.42,134.97,142.92,149.09,157.00,165.64,173.86,178.87,183.35,188.77,195.24,202.36,207.76,210.13,209.34,205.48,199.11,194.03,188.79,183.47,179.74,176.60,173.68,170.95,168.42,166.39,164.71,163.33,162.37,162.69,163.58,164.62,165.69,166.73,166.46,164.79,163.27,163.18,163.61,162.76,160.14,155.96,151.37,147.79,144.26,140.97,138.30,135.30,131.80,128.33,125.77,127.30,130.09,133.33,136.87,140.79,144.76,148.01,150.48,152.12,152.39,151.11,148.94,146.33,143.92,141.63,140.45,139.61,137.87,136.51,135.95,136.26,137.51,139.93,143.40,147.19,151.23,155.82,161.47,167.19,172.13,175.62,178.84,181.60,184.08,186.66,190.30,194.78,197.96,200.38,203.34,207.60,214.48,222.05,228.90,234.38,234.07,230.74,225.54,219.46,214.34,210.45,207.44,204.91,202.45,199.13,195.86,192.98,190.34,186.66,182.43,177.81,172.92,168.87,167.01,166.74,167.43,168.16,169.35,170.81,172.29,173.27,171.68,168.60,164.42,159.69,157.09,154.58,152.01,149.25,145.95,142.50,139.62,138.09,138.85,140.88,143.98,147.51,150.83,152.87,155.10,157.16,159.14,161.47,163.79,166.12,168.46,170.84,173.01,175.20,177.17,179.13,182.37,187.11,191.00,193.93,196.54
35.51,32.11,29.61,27.72,26.34,26.25,26.79,27.31,27.74,28.36,29.20,30.41,31.84,33.26,34.63,36.05,36.97,37.20,36.99,35.98,34.49,32.63,30.52,27.53,24.35,21.44,19.18,17.95,16.59,15.16,13.72,12.33,11.17,10.32,9.83,9.67,9.44,9.20,9.01,8.84,8.61,8.31,8.00,7.76,7.69,7.76,7.84,7.95,8.10,8.26,8.34,8.38,8.38,8.38,8.47,8.65,8.90,9.21,9.44,9.73,10.59,12.15,13.85,15.48,17.10,18.85,20.92,24.92,28.79,32.16,34.86,37.28,39.39,41.27,42.95,44.45,45.66,46.33,47.03,48.42,50.37,53.11,56.15,59.16,61.83,64.45,67.07,70.05,74.01,78.47,83.03,87.66,92.45,98.29,102.18,105.51,109.15,114.29,121.26,129.13,137.08,144.20,150.72,159.48,167.99,174.88,180.20,184.82,190.19,196.23,202.20,206.90,208.86,207.01,201.13,196.06,190.90,185.31,179.90,176.83,173.97,171.10,168.32,165.77,163.58,161.85,160.50,159.60,159.83,160.81,161.94,163.11,164.40,164.24,162.38,160.58,160.33,160.95,160.47,158.31,154.43,149.34,145.32,141.66,138.44,135.81,132.97,129.99,126.84,124.13,125.50,127.95,131.10,134.64,138.17,141.59,144.33,146.26,147.28,147.00,145.53,142.96,139.78,137.48,136.12,135.55,135.19,134.29,133.11,133.54,135.50,138.65,141.51,145.61,149.54,153.12,156.65,161.96,167.51,172.48,176.27,179.93,182.84,185.52,188.38,191.99,197.20,200.92,203.41,205.80,209.48,216.49,224.09,230.37,235.22,231.51,226.26,220.90,214.46,208.84,204.15,200.54,198.06,195.75,193.63,191.43,189.19,187.46,184.66,180.48,175.32,169.89,165.17,162.84,162.36,163.13,164.11,165.92,167.96,169.78,170.76,170.39,167.85,163.89,159.54,156.75,153.85,151.01,148.25,145.31,141.92,139.08,137.45,137.76,139.03,142.05,145.93,149.83,152.71,155.59,158.04,160.19,162.67,165.01,167.29,169.62,172.09,174.18,175.79,177.21,178.90,182.12,187.48,191.65,194.67,197.69
34.55,31.20,28.96,27.23,25.63,24.40,24.54,24.89,25.25,25.87,26.66,27.47,28.34,29.29,30.41,31.51,32.34,32.78,32.87,32.33,31.15,29.37,27.08,24.28,21.71,19.66,18.22,16.99,15.67,14.32,12.96,11.63,10.56,9.94,9.62,9.41,9.18,8.95,8.73,8.52,8.35,8.05,7.78,7.57,7.49,7.57,7.65,7.75,7.91,8.06,8.11,8.15,8.19,8.19,8.41,8.65,8.89,9.14,9.43,9.69,10.46,11.89,13.54,15.16,16.78,18.49,20.42,24.50,28.50,32.09,35.08,37.79,40.24,42.52,44.62,46.47,47.97,48.63,49.10,50.22,52.36,55.15,58.10,60.89,63.22,65.58,68.06,71.08,75.28,79.70,84.58,89.36,93.75,99.14,103.03,106.40,110.16,115.84,123.22,131.12,138.75,145.36,152.33,161.06,169.35,176.01,181.24,186.01,191.19,196.70,202.03,206.04,206.24,203.32,198.28,193.50,186.89,181.38,177.72,174.95,172.25,169.22,166.19,163.59,161.11,159.16,157.67,156.72,156.90,158.33,160.03,161.57,162.56,162.58,161.02,158.97,157.58,158.25,158.44,156.96,153.68,149.68,144.39,140.04,136.72,134.09,131.39,128.35,125.07,122.24,123.31,126.13,129.45,132.84,136.08,138.73,140.65,141.83,142.26,141.49,140.26,138.49,136.31,134.20,132.78,131.81,131.14,130.60,131.05,133.21,136.33,139.87,143.77,148.20,152.44,156.02,158.37,162.73,167.86,172.79,176.74,180.80,183.53,185.99,188.88,193.13,198.59,202.86,206.17,209.45,213.61,219.90,226.69,232.20,232.01,227.02,221.53,216.31,210.47,205.72,200.99,196.61,192.96,189.82,187.68,186.36,185.52,184.33,182.24,178.75,174.23,169.44,163.79,160.45,159.19,159.59,160.38,161.99,163.88,165.76,167.27,167.86,166.25,163.07,159.28,156.39,153.47,150.52,147.53,144.43,141.28,138.57,136.95,137.31,139.12,142.34,146.27,150.24,153.37,156.49,159.37,161.99,164.52,167.00,169.46,171.97,174.58,176.72,178.12,179.43,181.16,184.14,188.40,192.09,195.20,198.26
33.59,30.47,28.38,26.66,24.88,23.06,22.57,22.54,22.74,23.29,23.95,24.52,25.07,25.71,26.69,27.42,28.00,28.44,28.52,28.12,27.08,25.47,23.46,21.34,19.55,18.15,17.11,15.95,14.71,13.43,12.14,10.85,10.07,9.65,9.41,9.16,8.92,8.69,8.46,8.24,8.06,7.79,7.53,7.35,7.30,7.38,7.45,7.56,7.72,7.87,7.90,7.94,8.02,8.09,8.36,8.61,8.85,9.11,9.40,9.66,10.34,11.60,13.22,14.84,16.49,18.21,20.04,24.07,28.12,31.82,34.97,38.01,40.76,43.33,45.74,47.92,49.71,50.77,51.56,52.63,54.74,57.43,60.21,62.80,65.01,67.25,69.75,72.85,77.02,81.89,86.84,91.33,95.17,99.93,103.75,107.30,111.36,117.41,125.24,133.05,140.25,146.52,153.83,162.53,170.57,176.98,182.34,187.21,192.29,197.40,201.96,204.51,203.46,200.05,195.46,189.73,183.20,178.47,175.80,173.28,170.61,167.48,164.23,161.38,158.68,156.56,154.92,153.85,154.11,155.74,157.64,159.28,160.18,159.90,158.53,156.59,154.77,155.47,156.04,155.39,153.27,150.17,144.23,139.13,135.20,132.20,129.29,126.09,122.93,120.49,121.31,124.25,127.64,130.95,133.88,136.03,137.40,138.02,137.94,136.84,135.67,134.21,132.43,130.47,129.38,128.46,128.00,128.49,130.64,133.94,137.76,141.72,146.22,150.92,155.34,158.95,160.88,164.02,168.39,173.04,177.08,181.46,184.75,187.47,190.16,194.08,199.37,204.00,208.11,212.30,217.08,223.09,228.83,232.41,228.23,221.63,215.83,211.14,206.19,202.16,197.56,192.77,188.31,184.42,182.18,181.27,181.11,180.18,178.84,176.36,172.81,168.53,162.66,158.94,156.96,156.36,157.03,158.19,159.79,161.66,163.44,164.92,164.51,162.35,158.92,155.99,153.07,149.98,146.71,143.55,140.25,137.43,135.92,136.76,139.49,143.06,147.03,150.98,154.41,157.69,160.74,163.57,166.20,168.85,171.56,174.32,177.07,179.16,180.72,182.24,184.09,186.87,190.17,193.31,196.28,199.27
32.63,29.91,27.86,26.03,24.10,22.18,20.86,20.23,20.22,20.61,21.08,21.55,22.02,22.52,23.44,23.74,23.95,24.17,23.96,23.39,22.32,20.96,19.69,18.71,17.84,16.92,15.85,14.84,13.70,12.50,11.26,10.02,9.70,9.46,9.20,8.90,8.67,8.44,8.21,7.97,7.74,7.51,7.28,7.11,7.11,7.19,7.26,7.37,7.53,7.68,7.71,7.75,7.86,8.08,8.32,8.55,8.81,9.11,9.34,9.63,10.23,11.28,12.90,14.52,16.23,18.00,19.78,23.62,27.65,31.37,34.56,37.94,40.95,43.72,46.32,48.85,50.89,52.76,54.37,55.62,57.49,59.93,62.46,64.86,67.17,69.42,72.09,75.32,79.20,84.98,89.75,93.56,96.69,100.67,104.37,108.22,112.74,118.99,127.34,134.92,141.59,147.68,155.24,163.89,171.68,177.80,183.50,188.42,193.47,198.31,201.99,202.36,200.52,197.16,192.66,184.81,179.83,176.51,174.12,171.79,169.05,165.85,162.43,159.14,156.29,154.06,152.26,151.01,151.46,153.04,154.78,156.31,157.31,156.27,155.00,153.49,151.90,152.59,153.28,153.63,153.15,150.80,144.80,138.90,133.89,130.14,126.70,123.23,120.43,118.86,119.49,122.32,125.69,128.96,131.60,133.50,134.55,134.79,134.29,132.99,131.74,130.14,128.17,126.31,125.93,125.48,125.70,127.87,131.80,135.68,139.75,144.17,148.87,153.77,158.25,161.90,164.12,165.78,169.09,173.23,177.29,181.91,186.48,189.91,192.17,194.86,199.57,204.41,209.28,214.41,219.93,226.09,230.52,231.09,223.91,215.39,209.23,205.41,201.65,198.20,193.89,189.02,184.05,179.53,177.10,176.16,176.00,175.07,174.51,173.35,171.07,167.19,161.76,158.24,155.60,153.42,154.04,154.50,155.68,157.51,159.29,161.60,162.64,161.71,158.48,155.54,152.66,149.42,145.82,142.65,138.84,135.71,134.38,136.11,140.11,144.18,148.18,152.04,155.81,159.15,162.16,164.95,167.72,170.56,173.60,176.67,179.56,181.50,183.58,185.61,187.64,190.27,192.74,195.26,197.89,200.68
32.46,29.48,27.32,25.45,23.53,21.64,20.02,19.16,18.98,19.04,19.35,19.64,19.92,20.19,20.41,20.53,20.60,20.64,20.50,20.15,19.50,18.65,17.74,17.00,16.31,15.52,14.58,13.62,12.57,11.44,10.38,9.76,9.50,9.24,8.97,8.71,8.47,8.24,8.01,7.77,7.49,7.25,7.05,6.93,6.98,7.06,7.13,7.22,7.33,7.44,7.50,7.61,7.79,8.02,8.30,8.55,8.79,9.05,9.28,9.57,10.08,10.96,12.58,14.28,16.04,17.81,19.59,23.23,27.16,30.96,34.36,37.81,40.92,43.81,46.56,49.25,51.32,53.32,55.23,56.99,59.03,61.65,64.34,66.87,69.37,72.09,75.02,78.53,83.23,88.16,91.92,95.04,98.08,101.84,105.53,109.70,114.78,121.46,129.10,135.91,142.24,148.76,156.24,164.87,172.50,178.38,184.42,189.16,193.79,198.11,201.27,200.66,198.02,193.74,188.15,180.95,176.91,174.18,171.83,169.14,165.73,162.42,159.34,156.49,153.77,151.40,149.25,147.60,148.11,149.69,151.34,152.69,153.41,152.05,150.48,149.21,148.67,149.51,150.64,151.45,151.51,150.13,145.36,139.72,134.06,129.13,125.61,122.15,119.44,117.89,117.76,120.19,123.33,126.48,129.06,130.76,131.61,131.41,130.08,128.44,126.60,124.63,122.77,121.76,122.27,123.97,126.64,129.96,133.88,137.83,141.98,146.41,151.08,155.86,160.03,163.42,166.08,168.17,171.25,174.73,178.10,182.97,188.06,192.12,194.88,197.13,200.98,205.44,210.64,216.94,222.50,228.10,230.82,228.66,220.81,211.83,205.03,200.67,197.33,193.89,189.58,184.89,180.40,176.17,173.53,171.68,170.19,168.75,168.21,167.84,166.95,164.68,160.55,157.06,154.00,151.46,151.04,151.24,151.98,153.39,155.82,159.23,161.03,160.71,158.15,155.26,152.40,148.85,144.67,141.40,137.14,133.75,132.94,136.78,140.97,145.19,149.27,153.12,156.86,160.08,162.97,165.68,168.46,171.36,174.37,177.40,180.31,182.66,185.05,187.49,190.07,193.12,195.68,198.02,200.30,202.76
